x,y,z,vx,vy,vz
  6.00670700088364E+05,  1.40290919677535E+06,  2.42969507650345E+05,  4.73375643865807E-01,  1.33779421998463E+00,  2.10159729117067E-01
  6.02554223958934E+05,  1.40586714658359E+06,  2.43120177492913E+05,  4.75863813820508E-01,  1.34177985255757E+00,  2.10489029430317E-01
  6.03211609239756E+05,  1.40441567867241E+06,  2.44092356711223E+05,  4.76449867573745E-01,  1.34006812571986E+00,  2.11436831255109E-01
  6.00468381618056E+05,  1.40183833529906E+06,  2.42913204304778E+05,  4.73013486615920E-01,  1.33641372446006E+00,  2.10045593737944E-01
  6.01489515707463E+05,  1.40346446455827E+06,  2.43252881711804E+05,  4.74372457922699E-01,  1.33861251105334E+00,  2.10490969769011E-01
  6.00720355391875E+05,  1.40278625734416E+06,  2.42352063192125E+05,  4.73398921396964E-01,  1.33762119882053E+00,  2.09515843083394E-01
  6.02957796684551E+05,  1.40493761324438E+06,  2.42055850008374E+05,  4.76178688778682E-01,  1.34060503862753E+00,  2.09363276834602E-01
  6.00238682131450E+05,  1.40171003043065E+06,  2.42921060571942E+05,  4.72738401907144E-01,  1.33622266752635E+00,  2.10039680657817E-01
  6.01719134959677E+05,  1.40206315691033E+06,  2.43786306961988E+05,  4.74468948574579E-01,  1.33689248738656E+00,  2.10978651604228E-01
  6.01561409631552E+05,  1.40272255680213E+06,  2.42358860840031E+05,  4.74340811602456E-01,  1.33764393655483E+00,  2.09540146882232E-01
  6.01378106212890E+05,  1.40322328035312E+06,  2.43096491988858E+05,  4.74213920216795E-01,  1.33828885914470E+00,  2.10317908819986E-01
  6.01863452292576E+05,  1.40317317755282E+06,  2.42343813822950E+05,  4.74734207482619E-01,  1.33824991491015E+00,  2.09556073265006E-01
  6.00530228026824E+05,  1.40245859553180E+06,  2.42382919315794E+05,  4.73148270543987E-01,  1.33718117023869E+00,  2.09531784944067E-01
  6.01741500444671E+05,  1.40351665384243E+06,  2.44897910233494E+05,  4.74699449401153E-01,  1.33878702878321E+00,  2.12188527159175E-01
  6.01314225860731E+05,  1.40434466125791E+06,  2.44322862582043E+05,  4.74306925788207E-01,  1.33975672497159E+00,  2.11625890849008E-01
  6.01626332123111E+05,  1.40440273439128E+06,  2.44767301346542E+05,  4.74675315566976E-01,  1.33988889695550E+00,  2.12092570565487E-01
  5.99631323310927E+05,  1.40146375725859E+06,  2.42714168275783E+05,  4.72019729519850E-01,  1.33582672372368E+00,  2.09803929810841E-01
  6.01141637766408E+05,  1.40341025499360E+06,  2.43954337664714E+05,  4.73990257059185E-01,  1.33853385709502E+00,  2.11201539964211E-01
  6.02331071834856E+05,  1.40404548652500E+06,  2.42565352415533E+05,  4.75376537129185E-01,  1.33942137469979E+00,  2.09831792884453E-01
  5.97688743461400E+05,  1.40156869237003E+06,  2.42265993736331E+05,  4.69834294471979E-01,  1.33569896414034E+00,  2.09305555958642E-01
  6.02230260294741E+05,  1.40377160872349E+06,  2.43927104711364E+05,  4.75259091446302E-01,  1.33912500127093E+00,  2.11217102809484E-01
  6.02184777555508E+05,  1.40407709400119E+06,  2.44656457237937E+05,  4.75262071400448E-01,  1.33954007573225E+00,  2.11977640915416E-01
  6.01779416178490E+05,  1.40347225681099E+06,  2.42966640470430E+05,  4.74692821516636E-01,  1.33864664290581E+00,  2.10204426152740E-01
  6.01812932590467E+05,  1.40272220662914E+06,  2.42816135962607E+05,  4.74635187052854E-01,  1.33769287449370E+00,  2.10016090418126E-01
  6.00402267176743E+05,  1.40290812077606E+06,  2.42904722791165E+05,  4.73070713779598E-01,  1.33775910574823E+00,  2.10085025267535E-01
  6.00116246350864E+05,  1.40397777123421E+06,  2.42692394539084E+05,  4.72875674796417E-01,  1.33906869523686E+00,  2.09909400722110E-01
  6.01285885838318E+05,  1.40207328217126E+06,  2.43537859789996E+05,  4.73977004883310E-01,  1.33684154439596E+00,  2.10717263425662E-01
  6.02849435845600E+05,  1.40338413439618E+06,  2.42901765814228E+05,  4.75884901893308E-01,  1.33866420204178E+00,  2.10159492810632E-01
  6.02180487037413E+05,  1.40483772153729E+06,  2.43421586386172E+05,  4.75323844669995E-01,  1.34044392003104E+00,  2.10746156246947E-01
  6.01178336427752E+05,  1.40236040966423E+06,  2.43619294273507E+05,  4.73892215440514E-01,  1.33719692885807E+00,  2.10807970790074E-01
  6.01960386391897E+05,  1.40342205662878E+06,  2.42869137929401E+05,  4.74887086861015E-01,  1.33860194314818E+00,  2.10107102539822E-01
  6.03036603329611E+05,  1.40371740653701E+06,  2.43606684236845E+05,  4.76151427322798E-01,  1.33914291847624E+00,  2.10901521902573E-01
  6.01903951826060E+05,  1.40329395136411E+06,  2.43552444090124E+05,  4.74822110886606E-01,  1.33846608306163E+00,  2.10800650878068E-01
  6.02181448061720E+05,  1.40371769953033E+06,  2.43342415448600E+05,  4.75185138441372E-01,  1.33902330666206E+00,  2.10611328788017E-01
  6.02121787593573E+05,  1.40416995594135E+06,  2.43244190753922E+05,  4.75171157969885E-01,  1.33958427431388E+00,  2.10529159879813E-01
  6.02804242092310E+05,  1.40382410931094E+06,  2.43617895487581E+05,  4.75905695089899E-01,  1.33924717656203E+00,  2.10913452222079E-01
  6.02805609391749E+05,  1.40491477023358E+06,  2.43001922196463E+05,  4.76025895380615E-01,  1.34059926334255E+00,  2.10330153427467E-01
  6.01327596671981E+05,  1.40322276243415E+06,  2.43430281073141E+05,  4.74162516053894E-01,  1.33829748237462E+00,  2.10657496481073E-01
  6.01494152336573E+05,  1.40345941659402E+06,  2.44500643110635E+05,  4.74406741353435E-01,  1.33866589098163E+00,  2.11772383576823E-01
  6.01407308558983E+05,  1.40397471200953E+06,  2.43229385147187E+05,  4.74345075804941E-01,  1.33924699153420E+00,  2.10489554513601E-01
  6.01630294465819E+05,  1.40272324681411E+06,  2.43369240314860E+05,  4.74441903613355E-01,  1.33769846022805E+00,  2.10577257578229E-01
  6.03554362584113E+05,  1.40393005288720E+06,  2.42496440705563E+05,  4.76736363788187E-01,  1.33942351078222E+00,  2.09783003765929E-01
  6.03819385817462E+05,  1.40678017150968E+06,  2.43326500687522E+05,  4.77403585517956E-01,  1.34310125643390E+00,  2.10771653214038E-01
  5.99329922480900E+05,  1.40254436762992E+06,  2.43106465872461E+05,  4.71824569837693E-01,  1.33717362153113E+00,  2.10248057984120E-01
  6.02624725423989E+05,  1.40404682200495E+06,  2.42191593861971E+05,  4.75695694307346E-01,  1.33944338333142E+00,  2.09456617807908E-01
  6.00518521191984E+05,  1.40109094572088E+06,  2.43167293458533E+05,  4.72985731944317E-01,  1.33548319989979E+00,  2.10271442113398E-01
  6.02729442337955E+05,  1.40481061068676E+06,  2.43569781294575E+05,  4.75941044729326E-01,  1.34048453237196E+00,  2.10904928746395E-01
  6.01956634582578E+05,  1.40423452005721E+06,  2.43424314565086E+05,  4.74996951372498E-01,  1.33965425839129E+00,  2.10713659339973E-01
  6.02652376055222E+05,  1.40373821157703E+06,  2.44545173570970E+05,  4.75744707427724E-01,  1.33916181060374E+00,  2.11855954930017E-01
  6.01191559438529E+05,  1.40325358851815E+06,  2.43074007523529E+05,  4.74006648198558E-01,  1.33830244971301E+00,  2.10290302090674E-01
  6.01385488452405E+05,  1.40410153253963E+06,  2.44270293207036E+05,  4.74358006107576E-01,  1.33945253775114E+00,  2.11564331629176E-01
  6.00558308948677E+05,  1.40324502529981E+06,  2.43839245643470E+05,  4.73306684125007E-01,  1.33824915114234E+00,  2.11063353155721E-01
  6.03027368203657E+05,  1.40454548458383E+06,  2.42649086157987E+05,  4.76222661711006E-01,  1.34014461529634E+00,  2.09959314604067E-01
  6.00791016406236E+05,  1.40303901815811E+06,  2.42467782215680E+05,  4.73515040158892E-01,  1.33795432609750E+00,  2.09652758152267E-01
  6.00826707600910E+05,  1.40286559227761E+06,  2.43190928202727E+05,  4.73550609553644E-01,  1.33777220498994E+00,  2.10386382773809E-01
  6.01186030255148E+05,  1.40249106892611E+06,  2.42931248644452E+05,  4.73901767711060E-01,  1.33733082551321E+00,  2.10112148410011E-01
  6.00614276221178E+05,  1.40313843766569E+06,  2.42716011765075E+05,  4.73334234302649E-01,  1.33806739587463E+00,  2.09904071645758E-01
  6.03642358930960E+05,  1.40575202802593E+06,  2.44711701474047E+05,  4.77113188360851E-01,  1.34184112273916E+00,  2.12141107475653E-01
  6.03183184799434E+05,  1.40499926212071E+06,  2.41806947930920E+05,  4.76432843243402E-01,  1.34070006143456E+00,  2.09117590922811E-01
  6.00886969609325E+05,  1.40212815660997E+06,  2.43493876736479E+05,  4.73531949219804E-01,  1.33685820281801E+00,  2.10663922520874E-01
  6.01827181026640E+05,  1.40253166128557E+06,  2.42060669123027E+05,  4.74610147247072E-01,  1.33741892989288E+00,  2.09234661219477E-01
  6.01536109875771E+05,  1.40376321226603E+06,  2.43570588455876E+05,  4.74467409531436E-01,  1.33901275087697E+00,  2.10831931820245E-01
  6.00767763779518E+05,  1.40222941710873E+06,  2.42948313048907E+05,  4.73398802232041E-01,  1.33694828299797E+00,  2.10105500464189E-01
  6.03197675781351E+05,  1.40570426901961E+06,  2.42909276989813E+05,  4.76563924807107E-01,  1.34164302606614E+00,  2.10281168952024E-01
  6.03192459151394E+05,  1.40478413470816E+06,  2.43253503822206E+05,  4.76450848506738E-01,  1.34049417558252E+00,  2.10593161692391E-01
  6.01436955649831E+05,  1.40501436013284E+06,  2.44095583336107E+05,  4.74521926156796E-01,  1.34060883929034E+00,  2.11426486191707E-01
  6.03217061926779E+05,  1.40307744931512E+06,  2.43680011354901E+05,  4.76280028154971E-01,  1.33835550530718E+00,  2.10951354535020E-01
  6.01731635364870E+05,  1.40307441374109E+06,  2.44401005715242E+05,  4.74622756898379E-01,  1.33820189636509E+00,  2.11660251792288E-01
  6.00885401958955E+05,  1.40320470608297E+06,  2.43855163001082E+05,  4.73674161869207E-01,  1.33823660915900E+00,  2.11084708525768E-01
  6.04216328361825E+05,  1.40675050160749E+06,  2.44762699747511E+05,  4.77882482430527E-01,  1.34317871980961E+00,  2.12252854683164E-01
  6.01556323797559E+05,  1.40219990542141E+06,  2.43973621481119E+05,  4.74308327382665E-01,  1.33705539494956E+00,  2.11175064683646E-01
  6.01408794694947E+05,  1.40169758545784E+06,  2.44226339225109E+05,  4.74086173976047E-01,  1.33641028373535E+00,  2.11407398984730E-01
  6.02780830683441E+05,  1.40379650189718E+06,  2.41941865065726E+05,  4.75836406552978E-01,  1.33913398174056E+00,  2.09192151904788E-01
  5.99926411653931E+05,  1.40101812783144E+06,  2.42244867629785E+05,  4.72286383026757E-01,  1.33527840022043E+00,  2.09304399217482E-01
  6.00483699400756E+05,  1.40070784143913E+06,  2.42685240887730E+05,  4.72886755785069E-01,  1.33497207369875E+00,  2.09758324762816E-01
  6.02685128963749E+05,  1.40287533215166E+06,  2.43715490672678E+05,  4.75655442367491E-01,  1.33803776700737E+00,  2.10966530504536E-01
  6.00383638769813E+05,  1.40263196625623E+06,  2.43845894492123E+05,  4.73037367894213E-01,  1.33745016418812E+00,  2.11035107721633E-01
  6.01571270133042E+05,  1.40306870219334E+06,  2.42677145174133E+05,  4.74402398426419E-01,  1.33809580096861E+00,  2.09887128323795E-01
  6.01716060178768E+05,  1.40276620085808E+06,  2.43928127783016E+05,  4.74555632689424E-01,  1.33779015860896E+00,  2.11156152054007E-01
  6.01252894390262E+05,  1.40316886416513E+06,  2.43980652852158E+05,  4.74085798531955E-01,  1.33824272007498E+00,  2.11220348061195E-01
  6.02766288636463E+05,  1.40650890478177E+06,  2.43979423498710E+05,  4.76201859076831E-01,  1.34265757785761E+00,  2.11403952292357E-01
  6.03242593187439E+05,  1.40391459874074E+06,  2.42526643434334E+05,  4.76385851069647E-01,  1.33936620575556E+00,  2.09809128278053E-01
  6.01904983962760E+05,  1.40422697053553E+06,  2.43572840370232E+05,  4.74940830381598E-01,  1.33964425265092E+00,  2.10865844229796E-01
  6.01216453134189E+05,  1.40263426663209E+06,  2.42875434964207E+05,  4.73951666654765E-01,  1.33751233986736E+00,  2.10059868195169E-01
  6.03558173387635E+05,  1.40560096002607E+06,  2.43596240456046E+05,  4.76975075773639E-01,  1.34158665928050E+00,  2.10989492938862E-01
  5.99230146665736E+05,  1.40157683326485E+06,  2.42516669449318E+05,  4.71575300024184E-01,  1.33591131286304E+00,  2.09597239584855E-01
  6.00861340271357E+05,  1.40328463861755E+06,  2.41539834826048E+05,  4.73602425715222E-01,  1.33823006688162E+00,  2.08709724601964E-01
  6.02153672116124E+05,  1.40300604135907E+06,  2.43482742044228E+05,  4.75070026796784E-01,  1.33812494093132E+00,  2.10720352656055E-01
  6.02972407624144E+05,  1.40520977468777E+06,  2.43334002336819E+05,  4.76259762263388E-01,  1.34100881934240E+00,  2.10686948140895E-01
  6.01352304700589E+05,  1.40351599102899E+06,  2.44100286994757E+05,  4.74241063619548E-01,  1.33870255327641E+00,  2.11362374887082E-01
  6.00256081417633E+05,  1.40305890768070E+06,  2.42716944318758E+05,  4.72921806691559E-01,  1.33792264397538E+00,  2.09892700578379E-01
  6.02906282933502E+05,  1.40464325182537E+06,  2.42625544319704E+05,  4.76099255925706E-01,  1.34025184484705E+00,  2.09933363224145E-01
  6.01674423465000E+05,  1.40322550033925E+06,  2.41707438040881E+05,  4.74514986251978E-01,  1.33826315196614E+00,  2.08902441297192E-01
  6.01526199213120E+05,  1.40222675928588E+06,  2.42943454996177E+05,  4.74253768504618E-01,  1.33703750486369E+00,  2.10116498332193E-01
  5.99975542830471E+05,  1.40274908691958E+06,  2.41678650131906E+05,  4.72542894626782E-01,  1.33744791938795E+00,  2.08810034052037E-01
  6.00712409981822E+05,  1.40311336266487E+06,  2.43370863829143E+05,  4.73455802768264E-01,  1.33807997929129E+00,  2.10579785341466E-01
  6.01890476843507E+05,  1.40401584921284E+06,  2.44741932999588E+05,  4.74926594069536E-01,  1.33942822441483E+00,  2.12053479848630E-01
  6.02534597205413E+05,  1.40311186069718E+06,  2.44105567662526E+05,  4.75524159245355E-01,  1.33833724907804E+00,  2.11373366661423E-01
  6.01780833125859E+05,  1.40441224628217E+06,  2.43913692219592E+05,  4.74832345939411E-01,  1.33987911790609E+00,  2.11219166512563E-01
  6.03067538604373E+05,  1.40382070790601E+06,  2.43472097835940E+05,  4.76197676434213E-01,  1.33927099622729E+00,  2.10767025170865E-01
  6.02152045822746E+05,  1.40424239472532E+06,  2.43501406327831E+05,  4.75219407666730E-01,  1.33969106686436E+00,  2.10796692554682E-01
  6.03006388203059E+05,  1.40445580458348E+06,  2.43208790075491E+05,  4.76199672755405E-01,  1.34005545249935E+00,  2.10526319606765E-01
  6.02087186595599E+05,  1.40351701568107E+06,  2.43065430840430E+05,  4.75047174093954E-01,  1.33874592074539E+00,  2.10315568161593E-01
  6.00123983047829E+05,  1.40257882137480E+06,  2.43521084907642E+05,  4.72732735254174E-01,  1.33733515879570E+00,  2.10694996415688E-01
  5.99538914524291E+05,  1.40202088837192E+06,  2.43172414234049E+05,  4.71994810534841E-01,  1.33654264055137E+00,  2.10297513404896E-01
  6.02217721511437E+05,  1.40635157171228E+06,  2.43862736634357E+05,  4.75561772199358E-01,  1.34238564096632E+00,  2.11265886900680E-01
  6.00853673981015E+05,  1.40288793094729E+06,  2.43684628108412E+05,  4.73594578116394E-01,  1.33782434633896E+00,  2.10894944784631E-01
  6.00879220758890E+05,  1.40333973562333E+06,  2.43141886973362E+05,  4.73669531862115E-01,  1.33837308246774E+00,  2.10355799948694E-01
  5.99553689510023E+05,  1.40192357956907E+06,  2.42735060071188E+05,  4.71988517258205E-01,  1.33640014514518E+00,  2.09847140322845E-01
  6.01212896285632E+05,  1.40244744486370E+06,  2.42177610438873E+05,  4.73909947494276E-01,  1.33724156145128E+00,  2.09337187720068E-01
  6.01264274384113E+05,  1.40213681241495E+06,  2.42879256874336E+05,  4.73944661313780E-01,  1.33688857435923E+00,  2.10040797285843E-01
  6.02401655460222E+05,  1.40354998743542E+06,  2.43119941950626E+05,  4.75404792827597E-01,  1.33882992441176E+00,  2.10378343693982E-01
  6.00905376491249E+05,  1.40252349484689E+06,  2.43135059862566E+05,  4.73597454359191E-01,  1.33734283776125E+00,  2.10314231341062E-01
  6.01163084268259E+05,  1.40404707402042E+06,  2.43866726122120E+05,  4.74089474493287E-01,  1.33933821956536E+00,  2.11137802588760E-01
  6.02413150437473E+05,  1.40408334286812E+06,  2.43086004955339E+05,  4.75486631224376E-01,  1.33950270800957E+00,  2.10368075177462E-01
  6.02426452322548E+05,  1.40330653977805E+06,  2.43230896570177E+05,  4.75406235128618E-01,  1.33852908926374E+00,  2.10481964881030E-01
  6.00993314143872E+05,  1.40214090140189E+06,  2.41482340877531E+05,  4.73607793597128E-01,  1.33679692805072E+00,  2.08603662284929E-01
  6.02424655960081E+05,  1.40500253626588E+06,  2.42852798490703E+05,  4.75608079118911E-01,  1.34065611536502E+00,  2.10169513448957E-01
  6.02235929817481E+05,  1.40378463706223E+06,  2.43342448026875E+05,  4.75253634327964E-01,  1.33911509903858E+00,  2.10618496045095E-01
  6.02119309310721E+05,  1.40514260718205E+06,  2.43397537135640E+05,  4.75293528543460E-01,  1.34081995524558E+00,  2.10732388327337E-01
  6.02582247669365E+05,  1.40449855964303E+06,  2.43599403559337E+05,  4.75738297369379E-01,  1.34007270050665E+00,  2.10917088932757E-01
  6.03361487887297E+05,  1.40735289525887E+06,  2.44901231357673E+05,  4.76996411816726E-01,  1.34383882287647E+00,  2.12404171499503E-01
  6.02187817808341E+05,  1.40523607575287E+06,  2.42497205428136E+05,  4.75360315716166E-01,  1.34090781043081E+00,  2.09813556804079E-01
  6.02357905272688E+05,  1.40536777175806E+06,  2.42559771840761E+05,  4.75568750840817E-01,  1.34109968735443E+00,  2.09888037626443E-01
  6.01538740044638E+05,  1.40370615963340E+06,  2.42772185327275E+05,  4.74445879621180E-01,  1.33890391296151E+00,  2.10010305572877E-01
  6.01625256080779E+05,  1.40296766091538E+06,  2.43833918904707E+05,  4.74474507769039E-01,  1.33802946947245E+00,  2.11067972416107E-01
  6.02205386472112E+05,  1.40430979526993E+06,  2.43234907583280E+05,  4.75281848703459E-01,  1.33977180531012E+00,  2.10529275332186E-01
  6.02563925650391E+05,  1.40484122571419E+06,  2.44232578359855E+05,  4.75773014214244E-01,  1.34053403515410E+00,  2.11585097325202E-01
  6.01534603072884E+05,  1.40353744034460E+06,  2.43090322833769E+05,  4.74428400653076E-01,  1.33870551358126E+00,  2.10330050081072E-01
  6.02088360935574E+05,  1.40544708879188E+06,  2.44355466116142E+05,  4.75314849498378E-01,  1.34124879917457E+00,  2.11727610943476E-01
  6.02034163434786E+05,  1.40638968035245E+06,  2.42268348656584E+05,  4.75323974848103E-01,  1.34233830313614E+00,  2.09626143516790E-01
  6.01864605261892E+05,  1.40371242832842E+06,  2.42892263086560E+05,  4.74813640078489E-01,  1.33895832233974E+00,  2.10142120942426E-01
  6.02416789613942E+05,  1.40482343793687E+06,  2.42926256175513E+05,  4.75575856146521E-01,  1.34043257496991E+00,  2.10238610404374E-01
  6.01614817822772E+05,  1.40371482335944E+06,  2.42133925241739E+05,  4.74518519793462E-01,  1.33889547279591E+00,  2.09358850540285E-01
  6.01544289248881E+05,  1.40339166722359E+06,  2.43879665147696E+05,  4.74436512480164E-01,  1.33855715584903E+00,  2.11131347217308E-01
  6.01076342477258E+05,  1.40226426853297E+06,  2.42646417192955E+05,  4.73744345536692E-01,  1.33701393634223E+00,  2.09808064640556E-01
  6.03097765832733E+05,  1.40344394518904E+06,  2.44074936856586E+05,  4.76199044112976E-01,  1.33882325584886E+00,  2.11370813778416E-01
  6.02631270895115E+05,  1.40410364680465E+06,  2.43246526629212E+05,  4.75738182812574E-01,  1.33956276226526E+00,  2.10537768984104E-01
  6.01751464860975E+05,  1.40436586530660E+06,  2.42963043928001E+05,  4.74770827808155E-01,  1.33977439152972E+00,  2.10239496201951E-01
  6.02576051223769E+05,  1.40336538996220E+06,  2.42774949521096E+05,  4.75573244089415E-01,  1.33859927387228E+00,  2.10023363119581E-01
  5.99445530330539E+05,  1.40238887713498E+06,  2.42816001162865E+05,  4.71928913466604E-01,  1.33698049777696E+00,  2.09947728613497E-01
  6.01646302419152E+05,  1.40475017615039E+06,  2.44145665994648E+05,  4.74727452908045E-01,  1.34030112394021E+00,  2.11473171359662E-01
  6.02300536760365E+05,  1.40359695737931E+06,  2.44509602690838E+05,  4.75332358892529E-01,  1.33893872391116E+00,  2.11805848742520E-01
  6.00870283161786E+05,  1.40277183130127E+06,  2.44235946075595E+05,  4.73610178681526E-01,  1.33770676305866E+00,  2.11452190831645E-01
  6.01591820267581E+05,  1.40293982577762E+06,  2.43734802406104E+05,  4.74432156863857E-01,  1.33798479101407E+00,  2.10964933621093E-01
  5.99668459461275E+05,  1.40339461812583E+06,  2.43100616755926E+05,  4.72309043545717E-01,  1.33829291905016E+00,  2.10292475344935E-01
  6.00577887446085E+05,  1.40179474705762E+06,  2.43840850042390E+05,  4.73153455367428E-01,  1.33641249151649E+00,  2.10995230341776E-01
  6.00803934319200E+05,  1.40406572600021E+06,  2.42070613118536E+05,  4.73647189297722E-01,  1.33923429197685E+00,  2.09292121761260E-01
  6.01576963183318E+05,  1.40451580179334E+06,  2.42667705568370E+05,  4.74587956834630E-01,  1.33992744504484E+00,  2.09940054274890E-01
  6.01606090308749E+05,  1.40352187957754E+06,  2.43402869397559E+05,  4.74513481894215E-01,  1.33870755528196E+00,  2.10651202706630E-01
  6.02285266239677E+05,  1.40547025027832E+06,  2.43838811420725E+05,  4.75531712219582E-01,  1.34127556049701E+00,  2.11203762341674E-01
  6.00676954879863E+05,  1.40258293932236E+06,  2.43776368089031E+05,  4.73361450978662E-01,  1.33742001766141E+00,  2.10969658227495E-01
  6.01573180098877E+05,  1.40337029868835E+06,  2.43860829380329E+05,  4.74469744315492E-01,  1.33853216663108E+00,  2.11113531440257E-01
  6.01555800620713E+05,  1.40475033971299E+06,  2.42500668678168E+05,  4.74588695920459E-01,  1.34021632437798E+00,  2.09777192626951E-01
  6.01740184666332E+05,  1.40310111493122E+06,  2.43335646430543E+05,  4.74608682643608E-01,  1.33818941740413E+00,  2.10566133490131E-01
  6.02061877782110E+05,  1.40359536738743E+06,  2.43268130631709E+05,  4.75031254343341E-01,  1.33885117452882E+00,  2.10522909350883E-01
  6.01358301610783E+05,  1.40335706541813E+06,  2.43645373874161E+05,  4.74221072934432E-01,  1.33847921916124E+00,  2.10887750565158E-01
  6.01389786444200E+05,  1.40401290941908E+06,  2.44089298248713E+05,  4.74345716460269E-01,  1.33933414199983E+00,  2.11372316244208E-01
  6.03150777795461E+05,  1.40455409071786E+06,  2.44352544079165E+05,  4.76403080871692E-01,  1.34024888392744E+00,  2.11707108329923E-01
  6.02405573170574E+05,  1.40395221127442E+06,  2.42443618133648E+05,  4.75444045987594E-01,  1.33930848624508E+00,  2.09705136458540E-01
  6.02863240850019E+05,  1.40500794610994E+06,  2.43521055572260E+05,  4.76114626279852E-01,  1.34074898068380E+00,  2.10866627800799E-01
  6.01553929530210E+05,  1.40340202531381E+06,  2.43978007594336E+05,  4.74453758755330E-01,  1.33857394250679E+00,  2.11232785140017E-01
  6.00586720264251E+05,  1.40329848601270E+06,  2.43637449729724E+05,  4.73343853052763E-01,  1.33830984461428E+00,  2.10856317492704E-01
  6.00399127872071E+05,  1.40409550026142E+06,  2.43269948429108E+05,  4.73222818191466E-01,  1.33927743327587E+00,  2.10516791231839E-01
  6.01478850882513E+05,  1.40363884431170E+06,  2.42669609311293E+05,  4.74368831321945E-01,  1.33880722647825E+00,  2.09900615972272E-01
  6.00203743589546E+05,  1.40244230864120E+06,  2.44152117635252E+05,  4.72817623175191E-01,  1.33720285537107E+00,  2.11338664998788E-01
  6.01400617646539E+05,  1.40375552433652E+06,  2.43083437650997E+05,  4.74305169195908E-01,  1.33896290233916E+00,  2.10329302879887E-01
  6.01467511844683E+05,  1.40443444816255E+06,  2.44199944719678E+05,  4.74488996922239E-01,  1.33988159209261E+00,  2.11509243294507E-01
  5.98431761216872E+05,  1.40009836115862E+06,  2.42800702727077E+05,  4.70502502255338E-01,  1.33395199145859E+00,  2.09802892016270E-01
  6.02919312239501E+05,  1.40557105309487E+06,  2.42794233906568E+05,  4.76232381703848E-01,  1.34143393882005E+00,  2.10148254689730E-01
  6.00873273016743E+05,  1.40117458765981E+06,  2.42583579832380E+05,  4.73378505593168E-01,  1.33560817354413E+00,  2.09685110494812E-01
  6.02893967446798E+05,  1.40520247615025E+06,  2.43862002124082E+05,  4.76181052048757E-01,  1.34101347778515E+00,  2.11229319209789E-01
  6.03109693338862E+05,  1.40446384828672E+06,  2.43506108339409E+05,  4.76326336244919E-01,  1.34008915808064E+00,  2.10834224648568E-01
  6.01513648326966E+05,  1.40337137236903E+06,  2.42266314995144E+05,  4.74363860719780E-01,  1.33845420681004E+00,  2.09477008821211E-01
  5.99136394579972E+05,  1.40184083535338E+06,  2.41710022872402E+05,  4.71487812629679E-01,  1.33619568038155E+00,  2.08779990747918E-01
  6.02312522450871E+05,  1.40363839407284E+06,  2.43706883170136E+05,  4.75329226211501E-01,  1.33895632343136E+00,  2.10984242807761E-01
  6.00257001334845E+05,  1.40292743969955E+06,  2.43090126499873E+05,  4.72913268223848E-01,  1.33777444360852E+00,  2.10269857147216E-01
  6.02469872854887E+05,  1.40365468834646E+06,  2.42745835690041E+05,  4.75486536328191E-01,  1.33895320741579E+00,  2.10004135395393E-01
  6.00597197189529E+05,  1.40361273378783E+06,  2.42253849806552E+05,  4.73362169709518E-01,  1.33864575749247E+00,  2.09452105114567E-01
  6.01720222712231E+05,  1.40331214074060E+06,  2.42926448478651E+05,  4.74603126376897E-01,  1.33843564841454E+00,  2.10153443832324E-01
  6.01327669842588E+05,  1.40238582696496E+06,  2.42523343575700E+05,  4.74039598348592E-01,  1.33719386739883E+00,  2.09690667075325E-01
  6.00849101973306E+05,  1.40375163912438E+06,  2.44574809510571E+05,  4.73714609733073E-01,  1.33896023529353E+00,  2.11846345641244E-01
  6.01932458896417E+05,  1.40332093624492E+06,  2.42482507359722E+05,  4.74835520554090E-01,  1.33845301075228E+00,  2.09704727507535E-01
  6.01652968570778E+05,  1.40437171059637E+06,  2.42556106449305E+05,  4.74650902757506E-01,  1.33975108750935E+00,  2.09820062559879E-01
  6.01405492561428E+05,  1.40294363041051E+06,  2.43885278857882E+05,  4.74228660133998E-01,  1.33797215897532E+00,  2.11113695370764E-01
  6.00808379684477E+05,  1.40352729265683E+06,  2.42827026605371E+05,  4.73604381094964E-01,  1.33858841036031E+00,  2.10039155268316E-01
  6.01154431566224E+05,  1.40200998543826E+06,  2.43991422913568E+05,  4.73830218819531E-01,  1.33676400797196E+00,  2.11178469807132E-01
  6.02089150039785E+05,  1.40256810202544E+06,  2.43252858411747E+05,  4.74935845069978E-01,  1.33755218478571E+00,  2.10462261214281E-01
  6.00404903498993E+05,  1.40101630066103E+06,  2.42815799470895E+05,  4.72836872482238E-01,  1.33536158385701E+00,  2.09903858017431E-01
  6.00184982445175E+05,  1.40179045047320E+06,  2.43025448239235E+05,  4.72690862395166E-01,  1.33632277700655E+00,  2.10150019354543E-01
  6.02805877976716E+05,  1.40360326863999E+06,  2.43294811896644E+05,  4.75875708028004E-01,  1.33895212161265E+00,  2.10570797327009E-01
  6.01009532074873E+05,  1.40123638211558E+06,  2.43203445006738E+05,  4.73554068732565E-01,  1.33573088743039E+00,  2.10331111178058E-01
  6.01650552763585E+05,  1.40285619759078E+06,  2.42898595082036E+05,  4.74469758373405E-01,  1.33784713606052E+00,  2.10107008542370E-01
  6.00178204063362E+05,  1.40225693102176E+06,  2.43408818411312E+05,  4.72749333971270E-01,  1.33693103595550E+00,  2.10564081378443E-01
